Windspeed (m/s), Pitch, Voltage (V), Current (A), Power (W), RPM, R Load (Ohms), Resistance (ohm)
10.00,0.00,-0.00,0.00,-8607023104.00,-0.00,0.00,-271834859578682867974144.00
10.00,0.00,-0.00,0.00,0.00,-0.00,-1124376.00,-190561995206950912.00
10.00,0.00,190563043178971136.00,0.06,-0.00,-0.00,-3396.05,190562149825773568.00
10.00,0.00,-107612200.00,89215.28,-0.00,-0.00,0.00,-0.00
10.00,0.00,-0.00,89215.28,-36966834369084784640.00,-0.00,-3067004122797441024.00,-322186072731440011460739072.00
10.00,0.00,-71.63,-0.00,-0.00,-0.00,-0.00,-152010804428800.00
10.00,0.00,89217.97,190556927145541632.00,0.00,-0.00,-0.00,89217.56
10.00,0.00,584792456055043016101952732388130816.00,-0.00,36966803582759206912.00,-0.00,0.00,-230876084919102078976.00
10.00,0.00,584792297598717987573277545300230144.00,-107609312.00,0.00,-0.00,371302982244653496008704.00,-230876120103474167808.00
10.00,0.00,0.00,0.00,0.00,-0.00,-0.00,584790396122817645229175300245422080.00
10.00,0.00,-322188212553752561768726528.00,-0.00,0.00,-0.00,-82200420974706672271360.00,0.00
10.00,0.00,89217.99,-230870789671102709760.00,-0.00,-0.00,-0.00,107611768.00
10.00,0.00,-230877070081520566272.00,-230870807263288754176.00,36966803582759206912.00,-0.00,-12379632506611168757792785825792.00,-0.00
10.00,0.00,0.00,0.00,0.00,-0.00,57213696.00,0.00
10.00,0.00,-495027424223811636658528204095488.00,0.00,36966847563224317952.00,-0.00,-6199484939779407279378399232.00,0.00
10.00,0.00,0.00,126834958336.00,0.00,-0.00,0.00,0.00
10.00,0.00,0.00,0.00,8606990336.00,0.00,-44096.75,-152010804428800.00
10.00,0.00,584791426088930330665564016316776448.00,0.00,-2.00,0.00,36154880514707772785295360.00,-322185962050975569203429376.00
10.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00
10.00,0.00,0.00,0.00,2.00,0.00,0.00,-495025489942500253251848674213888.00
10.00,0.00,0.00,-0.00,-0.00,0.00,905499605990805860790566912.00,-0.00
10.00,0.00,-495024135945582284867173003296768.00,406656653813239539843901423616.00,36966165866015096832.00,0.00,0.00,584790713035467702286525674421223424.00
10.00,0.00,-230875082164497547264.00,0.06,0.00,0.00,0.00,0.00
10.00,0.00,0.00,-152003456008192.00,-0.00,0.00,-1627242487400188087025795072.00,-322186404772833338232668160.00
10.00,0.00,0.00,406652611467530203427598499840.00,-0.00,0.00,-9846976.00,89217.55
10.00,0.00,584782552534728733059753539394338816.00,89213.28,0.00,0.00,1488231333888.00,0.06
10.00,0.00,-107609424.00,-0.00,0.00,0.00,0.00,-71.63
10.00,0.00,-71.62,-71.62,0.00,0.00,-572526699699240960.00,-495024329373713423207840956284928.00
10.00,0.00,89213.19,-151996225028096.00,0.00,0.00,-65834582016.00,0.00
10.00,0.00,-151732604633088.00,0.00,0.00,0.00,0.00,0.00
10.00,0.00,-71.50,0.00,0.00,0.00,0.00,0.00
10.00,0.00,-71.50,0.00,0.00,0.00,0.00,0.00
10.00,0.00,-151732604633088.00,0.00,0.00,0.00,0.00,0.00
10.00,0.00,-71.50,0.00,0.00,0.00,0.00,0.00
10.00,0.00,-71.50,0.00,0.00,0.00,0.00,0.00
10.00,0.00,-71.50,0.00,0.00,2.00,0.00,0.00
10.00,0.00,-71.50,0.00,0.00,2.00,0.00,0.00
10.00,0.00,-151732604633088.00,0.00,0.00,2.00,0.00,0.00
10.00,0.00,-71.50,0.00,0.00,2.00,0.00,0.00
10.00,0.00,-71.50,0.00,0.00,2.00,0.00,0.00
10.00,0.00,-151732604633088.00,0.00,0.00,2.00,0.00,-152555090870272.00
10.00,0.00,-71.61,0.00,0.00,2.00,0.00,-0.00
10.00,0.00,-0.00,0.00,-0.00,2.00,-0.00,0.06
10.00,0.00,126833606656.00,-107605440.00,-0.00,2.00,-40000.75,-0.00
10.00,0.00,271829473273528532860928.00,-0.00,2.00,2.00,-0.00,0.06
10.00,0.00,406662774000201338904098373632.00,0.06,-2.00,2.00,0.00,0.00
10.00,0.00,-0.00,-0.00,36965053160247787520.00,2.00,0.00,-0.00
10.00,0.00,-107611008.00,0.00,-0.00,2.00,0.00,190562115466035200.00
10.00,0.00,-107611336.00,190555191978754048.00,2.00,2.00,-3114715167281358273846582444032.00,-152010955423744.00
10.00,0.00,-495024406744965878544108137480192.00,-0.00,2.00,2.00,127543630296992710656.00,-322186183411904453718048768.00
10.00,0.00,0.00,-0.00,2.00,2.00,35159926550054632947712.00,0.06
10.00,0.00,406670896470551874693865930752.00,-0.00,0.00,2.00,0.00,89217.55
10.00,0.00,0.00,0.06,8606935040.00,2.00,1110950550153139318685696.00,-0.00
10.00,0.00,190562252904988672.00,0.00,158770116836582397372247572480.00,2.00,-78544466351201714176.00,89217.59
10.00,0.00,-0.00,89215.02,-0.00,-0.00,14752894253413656162205696.00,-495025799427510074596917398994944.00
10.00,0.00,-107611824.00,126834704384.00,2.00,-0.00,-0.00,584790871491792730815200861509124096.00
10.00,0.00,190562098286166016.00,-152005385388032.00,0.00,-0.00,0.00,126837399552.00
10.00,0.00,89217.64,-107609032.00,-8606920704.00,-0.00,-18630204517338205351212508196257136640.00,-230876313617520656384.00
10.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00
10.00,0.00,-107611704.00,-0.00,-0.00,-0.00,-403183616.00,-0.00
10.00,0.00,0.00,0.00,0.00,-0.00,-163075.00,-0.00
10.00,0.00,190561926487474176.00,-0.00,0.00,-0.00,0.00,0.00
10.00,0.00,0.00,0.00,8606913536.00,-0.00,-9236103831748608.00,-107611808.00
10.00,0.00,89217.57,-0.00,-0.00,-0.00,0.06,-230876172880032301056.00
10.00,0.00,406670745354824422865219092480.00,126834712576.00,-36966425350759251968.00,-0.00,-0.00,0.00
10.00,0.00,-0.00,0.00,-0.00,-0.00,10636612931297353330734818918400.00,0.00
10.00,0.00,-0.00,-0.00,2.00,-0.00,-298218517523808822842924126437376.00,-0.00
10.00,0.00,584790198052411359568331316385546240.00,190556360209858560.00,36966420952712740864.00,-0.00,-1326336478539677696.00,-0.00
10.00,0.00,0.00,190556171231297536.00,-0.00,-0.00,-0.00,-152011039309824.00
10.00,0.00,-322185962050975569203429376.00,271828644611197096689664.00,36966381370294140928.00,-0.00,28606848.00,-0.00
10.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,89217.55
10.00,0.00,-107611680.00,-0.00,-0.00,-0.00,-372.51,-230876014550357901312.00
10.00,0.00,0.00,190556308670251008.00,158769417926342932664755945472.00,-0.00,0.00,-107611712.00
10.00,0.00,190561754688782336.00,-230869980430544666624.00,-0.00,-2.00,-779276.00,584790316894655130964837706701471744.00
10.00,0.00,0.06,-230869751732126089216.00,0.00,-2.00,0.00,190562063926427648.00
10.00,0.00,-0.00,-0.00,0.00,-2.00,-0.00,-0.00
10.00,0.00,-107611264.00,0.00,-0.00,-2.00,-57492088626872320.00,126837424128.00
10.00,0.00,190560758256369664.00,0.00,36965686478945386496.00,-2.00,0.00,0.06
10.00,0.00,-0.00,-0.00,-2.00,-2.00,-0.00,-0.00
10.00,0.00,0.00,0.06,2.00,-2.00,0.00,0.00
10.00,0.00,0.06,-322169359981309230606974976.00,-0.00,-2.00,-0.00,0.00
10.00,0.00,0.00,-0.00,-0.00,-2.00,63363198339757989576462335544918016.00,0.06
10.00,0.00,-0.00,190553851948957696.00,36965189499689631744.00,-2.00,-1578538057672425472.00,0.00
10.00,0.00,-495019841841071013704344446959616.00,0.06,-36965167509457076224.00,-2.00,-0.00,0.00
10.00,0.00,89216.50,-71.62,-0.00,-2.00,-739036195251871023104.00,-0.00
10.00,0.00,-0.00,584771737890545535977672020645117952.00,-0.00,-2.00,0.00,-152010837983232.00
10.00,0.00,-0.00,-0.00,0.00,-2.00,-0.00,-0.00
10.00,0.00,0.00,190553851948957696.00,36965189499689631744.00,-2.00,-0.00,0.00
10.00,0.00,0.00,0.00,-2.00,-2.00,-478.51,271834913621878396420096.00
10.00,0.00,0.00,-0.00,0.00,-2.00,-0.00,-0.00
10.00,0.00,-107610552.00,-0.00,36965132325084987392.00,-2.00,273015271055415184457728.00,0.00
10.00,0.00,0.00,-0.00,-2.00,-2.00,-4332127353044992.00,-0.00
10.00,0.00,584784057869816504082167816729395200.00,584770549468107822012608117485862912.00,-0.00,0.00,60817542217728.00,126837424128.00
10.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00
10.00,0.00,-0.00,584769202589345079518869027238707200.00,0.00,0.00,-0.00,-0.00
10.00,0.00,0.00,-0.00,2.00,0.00,3628439911268352.00,-495026341026277261950787667361792.00
10.00,0.00,0.06,271824771515517558063104.00,0.00,0.00,-0.00,-0.00
10.00,0.00,-71.63,0.00,-2.00,0.00,0.00,190562390343942144.00
10.00,0.00,-71.63,-0.00,0.00,0.00,-3899352667423919337257054217699328.00,584791426088930330665564016316776448.00
10.00,0.00,584782512920647475927584742622363648.00,0.00,-2.00,0.00,-3493704475350885928778109191979008.00,-0.00
10.00,0.00,0.00,584767855710582337025129936991551488.00,2.00,0.00,0.00,-0.00
10.00,0.00,-0.00,584768489535882451139830685343154176.00,0.00,0.00,-302828668243043640410112.00,-230875803444125368320.00
10.00,0.00,-495017017790356393930592333332480.00,190552374480207872.00,0.00,0.00,0.70,0.00
10.00,0.00,-0.00,584768291465476165478986701483278336.00,-2.00,0.00,-0.34,-0.00
10.00,0.00,-0.00,584768489535882451139830685343154176.00,0.00,0.00,0.00,-0.00
10.00,0.00,190558095376646144.00,190552494739292160.00,0.00,0.00,143410596239216461966475264.00,-495024677544349472221043271663616.00
10.00,0.00,-495016940419103938594325152137216.00,0.06,0.00,0.00,-0.00,584790396122817645229175300245422080.00
10.00,0.00,0.00,-107607280.00,-2.00,0.00,0.00,0.00
10.00,0.00,406662207316223394546672730112.00,-107607272.00,-0.00,0.00,-0.00,0.00
10.00,0.00,-107610080.00,0.00,2.00,0.00,0.00,0.00
10.00,0.00,190558215635730432.00,-107607160.00,-0.00,0.00,-67062237835034624.00,-0.00
10.00,0.00,-0.00,0.00,-0.00,2.00,0.00,-0.00
10.00,0.00,271830698252627177635840.00,-230865881451196317696.00,2.00,2.00,-0.00,-152011106418688.00
10.00,0.00,-0.00,0.00,-2.00,2.00,0.00,190561926487474176.00
10.00,0.00,0.00,-322164822082267098057277440.00,-2.00,2.00,0.00,-230875785851939323904.00
10.00,0.00,-71.62,-0.00,0.00,2.00,0.00,-0.00
10.00,0.00,0.00,406648909132207633625750962176.00,2.00,2.00,-3887189751795435565383635959808.00,0.00
10.00,0.00,126835220480.00,126832541696.00,0.00,2.00,0.00,0.06
10.00,0.00,-152006710788096.00,406647700206388018996576256000.00,0.00,2.00,0.00,89217.84
10.00,0.00,126835204096.00,126832541696.00,2.00,2.00,0.00,584790158438330102436162519613571072.00
10.00,0.00,-0.00,0.00,0.00,2.00,2624103387680712163328.00,0.00
10.00,0.00,-71.62,126832517120.00,0.00,2.00,0.00,-0.00
10.00,0.00,-0.00,126832361472.00,0.00,2.00,416165463831915125538816.00,271835418025036661915648.00
10.00,0.00,0.00,0.00,-2.00,2.00,-0.00,0.00
10.00,0.00,584779541864553191014924984724226048.00,0.00,-2.00,2.00,-0.00,-0.00
10.00,0.00,-152006526238720.00,-495001582225491554345289684877312.00,-0.00,2.00,0.00,0.00
10.00,0.00,0.00,0.00,-2.00,2.00,0.00,0.00
10.00,0.00,0.00,126832607232.00,-2.00,2.00,0.00,0.06
10.00,0.00,-0.00,0.00,-0.00,2.00,-26483473957790739387645952.00,89217.45
10.00,0.00,-230871634096032841728.00,0.00,-0.00,2.00,0.00,0.00
10.00,0.00,0.00,-0.00,-0.00,0.00,-496134.00,0.00
10.00,0.00,0.00,-71.62,0.00,0.00,-0.00,-0.00
10.00,0.00,89215.05,-107606536.00,-2.00,0.00,0.00,-71.63
10.00,0.00,-0.00,126831837184.00,2.00,0.00,1559133257990144.00,-152010905092096.00
10.00,0.00,-230870402643009732608.00,190550209816690688.00,2.00,0.00,-0.00,406671765385984722708585250816.00
10.00,0.00,-107609064.00,190549969298522112.00,-0.00,0.00,271834679434697773154304.00,0.00
10.00,0.00,271828986884768776847360.00,0.00,-2.00,0.00,-0.01,-0.00
10.00,0.00,584777165019677763084797178405715968.00,0.00,2.00,0.00,-1900548194304.00,584790990334036502211707251825049600.00
10.00,0.00,0.00,0.00,2.00,0.00,584790039596086331039656129297645568.00,271835760298608342073344.00
10.00,0.00,-0.00,0.00,2.00,0.00,-6014730240.00,-0.00
10.00,0.00,-0.00,0.00,2.00,0.00,-1992869223390511104.00,-0.00
10.00,0.00,-495011369688927154383088106078208.00,-71.62,2.00,0.00,-1626682225840660432317642178560.00,-107611784.00
10.00,0.00,-230870209128963244032.00,-71.62,2.00,0.00,-514694032005866158054494428853174272.00,-0.00
10.00,0.00,-230869822100870266880.00,-71.62,0.00,0.00,7089254343015774351962144768.00,0.00
10.00,0.00,271828338366422435495936.00,-71.62,0.00,0.00,14723349217280.00,-71.63
10.00,0.00,0.00,-71.62,0.00,0.00,17672336044034359296.00,-0.00
10.00,0.00,126834638848.00,-71.62,-2.00,0.00,0.00,0.00
10.00,0.00,190555380957315072.00,0.00,-2.00,0.00,-0.00,-0.00
10.00,0.00,-107608960.00,-71.62,0.00,0.00,-253.25,62350976753857051230208.00
10.00,4516957375922870929063936.00,15141229490568429568.00,773.24,0.00,0.00,0.00,0.90
10.00,7.00,0.14,0.13,327.50,1100.00,6.32,1.34
10.00,7.00,0.15,0.20,355.00,1100.00,8.79,1.71
10.00,7.00,0.20,0.35,400.00,1100.00,8.44,2.11
10.00,7.00,0.29,0.58,465.00,1100.00,7.30,2.72
10.00,7.00,0.38,1.00,550.00,1100.00,7.16,3.52
10.00,7.00,0.48,1.68,660.00,1100.00,7.30,4.48
10.00,7.00,0.61,2.71,795.00,1100.00,7.30,5.49
10.00,7.00,0.76,4.12,957.50,1100.00,7.19,5.82
10.00,7.00,0.84,4.79,1070.00,1100.00,6.95,6.24
10.00,7.00,0.85,5.48,1122.50,1100.00,7.32,6.59
10.00,7.00,0.87,5.71,1157.50,1100.00,7.62,6.74
10.00,7.00,0.89,5.96,1187.50,1100.00,7.60,6.89
10.00,7.00,0.90,6.21,1200.00,1100.00,7.65,6.87
10.00,7.00,0.93,6.40,1217.50,1100.00,7.37,6.83
10.00,7.00,0.96,6.54,1237.50,1100.00,7.15,6.93
10.00,7.00,0.98,6.73,1260.00,1100.00,7.08,7.12
10.00,7.00,0.98,7.10,1270.00,1100.00,7.25,7.04
10.00,7.00,1.00,7.14,1282.50,1100.00,7.00,7.15
10.00,7.00,1.01,7.37,1292.50,1100.00,7.04,7.24
10.00,7.00,1.02,7.30,1307.50,1100.00,7.09,7.78
10.00,7.00,1.03,8.04,1352.50,1150.00,7.53,7.87
10.00,7.00,1.10,8.93,1382.50,1150.00,7.18,8.01
10.00,7.00,1.10,8.92,1407.50,1150.00,7.29,8.11
10.00,7.00,1.15,9.55,1430.00,1150.00,7.04,8.35
10.00,7.00,1.14,9.42,1447.50,1150.00,7.29,8.58
10.00,7.00,1.17,9.74,1460.00,1150.00,7.35,8.35
10.00,7.00,1.15,9.69,1467.50,1150.00,7.26,8.43
10.00,7.00,1.17,9.78,1480.00,1150.00,7.21,8.58
10.00,7.00,1.16,9.96,1490.00,1150.00,7.37,8.56
10.00,7.00,1.17,10.25,1487.50,1150.00,7.33,8.55
10.00,7.00,1.16,10.24,1497.50,1150.00,7.35,8.49
10.00,7.00,1.15,10.07,1492.50,1150.00,7.36,8.44
10.00,7.00,1.18,9.75,1497.50,1150.00,7.14,8.51
10.00,7.00,1.18,10.09,1495.00,1150.00,7.21,8.42
10.00,7.00,1.15,9.93,1497.50,1150.00,7.30,8.41
10.00,7.00,1.18,10.16,1500.00,1150.00,7.12,8.73
10.00,7.00,1.19,10.20,1495.00,1150.00,7.32,8.50
10.00,7.00,1.17,9.88,1497.50,1150.00,7.27,8.32
10.00,7.00,1.15,9.77,1495.00,1150.00,7.24,8.68
10.00,7.00,1.18,10.07,1500.00,1180.00,7.34,8.33
10.00,7.00,1.17,9.91,1482.50,1180.00,7.13,8.13
10.00,7.00,1.11,9.05,1482.50,1180.00,7.30,8.13
10.00,7.00,1.12,9.08,1465.00,1180.00,7.28,8.38
10.00,7.00,1.15,9.66,1447.50,1180.00,7.26,8.44
10.00,7.00,1.13,9.55,1440.00,1180.00,7.45,8.37
10.00,7.00,1.15,9.61,1432.50,1180.00,7.30,8.06
10.00,7.00,1.12,9.25,1425.00,1180.00,7.22,8.12
10.00,7.00,1.11,8.96,1417.50,1180.00,7.33,8.03
10.00,7.00,1.10,9.11,1420.00,1180.00,7.29,8.00
10.00,7.00,1.10,8.95,1417.50,1180.00,7.29,8.16
10.00,7.00,1.10,9.00,1410.00,1180.00,7.41,7.79
10.00,7.00,1.12,8.47,1407.50,1180.00,6.98,7.73
10.00,7.00,1.09,8.45,1405.00,1180.00,7.08,7.78
10.00,7.00,1.11,8.32,1415.00,1180.00,7.04,8.05
10.00,7.00,1.08,8.76,1412.50,1180.00,7.47,7.78
10.00,7.00,1.09,8.74,1417.50,1180.00,7.17,7.94
10.00,7.00,1.07,8.83,1417.50,1180.00,7.42,7.93
10.00,7.00,1.07,8.90,1420.00,1180.00,7.39,7.83
10.00,7.00,1.10,8.59,1430.00,1200.00,7.13,7.84
10.00,7.00,1.10,8.65,1402.50,1200.00,7.12,8.09
10.00,7.00,1.08,8.73,1395.00,1200.00,7.50,7.69
10.00,7.00,1.09,8.40,1382.50,1200.00,7.05,7.76
10.00,7.00,1.03,7.87,1367.50,1200.00,7.56,7.70
10.00,7.00,1.02,7.65,1350.00,1200.00,7.54,7.58
10.00,7.00,1.07,7.94,1345.00,1200.00,7.12,7.60
10.00,7.00,1.01,7.69,1340.00,1200.00,7.52,7.56
10.00,7.00,1.03,7.59,1342.50,1200.00,7.31,7.44
10.00,7.00,1.07,7.97,1340.00,1200.00,6.97,7.34
10.00,7.00,1.02,7.67,1345.00,1200.00,7.21,7.50
10.00,7.00,1.04,7.65,1332.50,1200.00,7.19,7.29
10.00,7.00,1.01,7.58,1325.00,1200.00,7.20,7.25
10.00,7.00,1.01,7.53,1315.00,1200.00,7.14,7.36
10.00,7.00,0.99,7.39,1310.00,1200.00,7.47,7.43
10.00,7.00,0.99,7.32,1310.00,1200.00,7.52,7.40
10.00,7.00,0.98,7.24,1302.50,1200.00,7.59,7.19
10.00,7.00,1.02,7.42,1297.50,1200.00,7.03,7.36
10.00,7.00,0.97,7.12,1305.00,1200.00,7.57,7.05
10.00,7.00,0.95,6.76,1292.50,1250.00,7.40,6.85
10.00,7.00,0.99,6.76,1262.50,1250.00,6.94,7.22
10.00,7.00,0.94,6.82,1255.00,1250.00,7.66,6.93
10.00,7.00,0.96,6.63,1255.00,1250.00,7.21,7.15
10.00,7.00,0.94,6.71,1255.00,1250.00,7.61,7.21
10.00,7.00,0.95,6.84,1265.00,1250.00,7.58,7.22
10.00,7.00,0.95,6.84,1265.00,1250.00,7.59,7.03
10.00,7.00,0.96,6.87,1272.50,1250.00,7.29,7.31
10.00,7.00,0.96,7.01,1277.50,1250.00,7.60,7.01
10.00,7.00,0.99,7.00,1277.50,1250.00,7.08,7.25
10.00,7.00,0.97,6.94,1277.50,1250.00,7.48,7.21
10.00,7.00,0.98,7.12,1277.50,1250.00,7.39,7.08
10.00,7.00,0.98,6.91,1285.00,1250.00,7.25,7.25
10.00,7.00,0.96,6.94,1272.50,1250.00,7.58,7.00
10.00,7.00,1.00,6.99,1272.50,1250.00,7.01,6.93
10.00,7.00,0.99,6.87,1277.50,1250.00,6.98,7.25
10.00,1250.00,7.00,0.99,6.89,1262.50,7.00,7.10
10.00,1250.00,6.93,0.95,6.68,1257.50,7.00,7.26
10.00,1300.00,7.22,0.96,6.91,1285.00,7.00,7.51
10.00,1300.00,6.96,1.00,6.86,1270.00,7.00,6.99
10.00,1300.00,7.12,0.94,6.68,1262.50,7.00,7.61
10.00,1300.00,6.83,0.93,6.35,1237.50,7.00,7.34
10.00,1300.00,6.58,0.93,6.17,1215.00,7.00,7.06
10.00,1300.00,6.51,0.92,6.07,1205.00,7.00,7.07
10.00,1300.00,6.64,0.89,5.99,1210.00,7.00,7.45
10.00,1300.00,6.44,0.92,5.88,1195.00,7.00,7.01
10.00,1300.00,6.47,0.91,5.80,1187.50,7.00,7.08
10.00,1300.00,6.43,0.91,5.90,1185.00,7.00,7.10
10.00,1300.00,6.67,0.88,5.84,1185.00,7.00,7.63
10.00,1300.00,6.37,0.92,5.88,1182.50,7.00,6.92
10.00,1300.00,6.62,0.89,5.90,1185.00,7.00,7.44
10.00,1300.00,6.60,0.89,5.86,1185.00,7.00,7.44
10.00,1300.00,6.61,0.88,5.75,1190.00,7.00,7.50
10.00,1300.00,6.58,0.87,5.71,1175.00,7.00,7.59
10.00,1300.00,6.35,0.88,5.73,1177.50,7.00,7.18
10.00,1300.00,6.42,0.89,5.61,1185.00,7.00,7.19
10.00,1300.00,6.53,0.86,5.63,1172.50,7.00,7.57
10.00,1350.00,6.12,0.85,5.32,1167.50,7.00,7.22
10.00,1350.00,5.53,0.75,4.28,1090.00,7.00,7.34
10.00,1350.00,4.81,0.66,3.19,987.50,7.00,7.31
10.00,1350.00,4.22,0.58,2.48,880.00,7.00,7.22
10.00,1350.00,3.87,0.53,2.04,805.00,7.00,7.28
10.00,1350.00,3.44,0.48,1.65,750.00,7.00,7.21
10.00,1350.00,3.27,0.46,1.54,705.00,7.00,7.15
10.00,1350.00,3.18,0.43,1.34,677.50,7.00,7.42
10.00,1350.00,3.21,0.43,1.37,667.50,7.00,7.46
10.00,1350.00,3.13,0.42,1.34,670.00,7.00,7.42
10.00,1350.00,3.01,0.41,1.29,655.00,7.00,7.34
10.00,1350.00,2.97,0.43,1.22,657.50,7.00,6.96
10.00,1350.00,3.02,0.43,1.23,657.50,7.00,7.04
10.00,1350.00,2.99,0.40,1.25,652.50,7.00,7.45
10.00,1350.00,3.08,0.42,1.25,650.00,7.00,7.29
10.00,1350.00,3.00,0.41,1.22,650.00,7.00,7.35
10.00,1350.00,3.09,0.42,1.23,652.50,7.00,7.41
10.00,1350.00,3.07,0.41,1.22,650.00,7.00,7.47
10.00,1350.00,2.97,0.40,1.20,650.00,7.00,7.35
10.00,1400.00,2.91,0.38,1.08,640.00,7.00,7.62
10.00,1400.00,2.57,0.37,0.96,602.50,7.00,6.92
10.00,1400.00,2.36,0.34,0.83,570.00,7.00,6.88
10.00,1400.00,2.20,0.32,0.74,542.50,7.00,6.89
10.00,1400.00,2.26,0.30,0.68,530.00,7.00,7.55
10.00,1400.00,2.03,0.29,0.59,512.50,7.00,7.05
10.00,1400.00,2.03,0.27,0.55,502.50,7.00,7.50
10.00,1400.00,1.95,0.30,0.58,500.00,7.00,6.57
10.00,1400.00,1.97,0.27,0.54,497.50,7.00,7.21
10.00,1400.00,1.96,0.29,0.56,495.00,7.00,6.71
10.00,1400.00,1.95,0.29,0.56,495.00,7.00,6.74
10.00,1400.00,1.98,0.27,0.58,497.50,7.00,7.32
10.00,1400.00,1.92,0.28,0.55,495.00,7.00,6.81
10.00,1400.00,2.06,0.26,0.55,492.50,7.00,7.94
10.00,1400.00,2.01,0.26,0.55,490.00,7.00,7.64
10.00,1400.00,1.92,0.28,0.55,490.00,7.00,6.95
10.00,1400.00,1.89,0.29,0.56,490.00,7.00,6.54
10.00,1400.00,2.10,0.26,0.54,487.50,7.00,8.08
10.00,1400.00,1.90,0.28,0.55,487.50,7.00,6.70
10.00,1450.00,1.98,0.26,0.54,492.50,7.00,7.56
10.00,1450.00,2.10,0.26,0.54,487.50,7.00,8.12
10.00,1450.00,2.10,0.26,0.52,485.00,7.00,8.07
10.00,1450.00,2.11,0.26,0.51,487.50,7.00,8.06
10.00,1450.00,1.90,0.29,0.54,490.00,7.00,6.64
10.00,1450.00,2.08,0.26,0.54,490.00,7.00,8.04
10.00,1450.00,1.92,0.29,0.55,490.00,7.00,6.67
10.00,1450.00,2.00,0.26,0.52,490.00,7.00,7.62
10.00,1450.00,1.89,0.28,0.54,485.00,7.00,6.71
10.00,1450.00,2.00,0.27,0.51,487.50,7.00,7.29
10.00,1450.00,1.84,0.28,0.54,485.00,7.00,6.51
10.00,1450.00,1.90,0.26,0.52,482.50,7.00,7.29
10.00,1450.00,1.85,0.28,0.52,487.50,7.00,6.51
10.00,1450.00,1.97,0.27,0.51,485.00,7.00,7.23
10.00,1450.00,2.06,0.25,0.54,487.50,7.00,8.11
10.00,1450.00,1.86,0.28,0.52,482.50,7.00,6.69
10.00,1450.00,1.97,0.26,0.54,485.00,7.00,7.62
10.00,1450.00,2.04,0.27,0.52,485.00,7.00,7.52
10.00,1450.00,2.01,0.26,0.54,485.00,7.00,7.81
10.00,1450.00,1.94,0.26,0.55,487.50,7.00,7.31
10.00,1480.00,1.63,0.22,0.36,460.00,7.00,7.40
10.00,1480.00,1.26,0.20,0.26,412.50,7.00,6.34
10.00,1480.00,1.17,0.17,0.19,380.00,7.00,6.76
10.00,1480.00,1.17,0.14,0.17,357.50,7.00,8.66
10.00,1480.00,0.92,0.15,0.14,345.00,7.00,6.05
10.00,1480.00,0.91,0.15,0.14,337.50,7.00,6.18
10.00,1480.00,1.05,0.13,0.14,330.00,7.00,8.16
10.00,1480.00,1.04,0.11,0.12,327.50,7.00,9.14
10.00,1480.00,0.89,0.14,0.13,327.50,7.00,6.55
10.00,1480.00,0.86,0.13,0.12,325.00,7.00,6.40
10.00,1480.00,1.02,0.11,0.12,325.00,7.00,9.01
10.00,1480.00,0.98,0.13,0.13,327.50,7.00,7.38
10.00,1480.00,0.88,0.13,0.13,325.00,7.00,6.61
10.00,1480.00,0.88,0.14,0.12,325.00,7.00,6.37
10.00,1480.00,1.01,0.13,0.12,325.00,7.00,7.90
10.00,1480.00,0.96,0.11,0.12,325.00,7.00,8.57
10.00,1480.00,0.85,0.12,0.13,325.00,7.00,6.86
10.00,1480.00,0.94,0.12,0.12,325.00,7.00,8.05
10.00,1480.00,0.96,0.11,0.13,325.00,7.00,8.51
10.00,1100.00,1.02,0.13,0.13,335.00,8.00,7.73
10.00,1100.00,1.41,0.14,0.19,360.00,8.00,10.17
10.00,1100.00,1.65,0.20,0.35,412.50,8.00,8.22
10.00,1100.00,2.17,0.27,0.58,482.50,8.00,8.15
10.00,1100.00,2.85,0.34,1.00,570.00,8.00,8.39
10.00,1100.00,3.79,0.43,1.60,690.00,8.00,8.81
10.00,1100.00,4.76,0.55,2.61,837.50,8.00,8.62
10.00,1100.00,5.74,0.66,3.70,987.50,8.00,8.66
10.00,1100.00,5.87,0.70,4.10,1085.00,8.00,8.36
10.00,1100.00,6.30,0.72,4.40,1130.00,8.00,8.73
10.00,1100.00,6.22,0.74,4.61,1137.50,8.00,8.40
10.00,1100.00,6.34,0.74,4.68,1152.50,8.00,8.57
10.00,1100.00,6.38,0.76,4.85,1167.50,8.00,8.40
10.00,1100.00,6.67,0.74,4.90,1187.50,8.00,9.05
10.00,1100.00,6.44,0.78,5.02,1192.50,8.00,8.27
10.00,1100.00,6.56,0.78,5.11,1195.00,8.00,8.42
10.00,1100.00,6.84,0.76,5.22,1207.50,8.00,8.96
10.00,1100.00,6.81,0.76,5.18,1202.50,8.00,8.97
10.00,1100.00,6.79,0.76,5.16,1207.50,8.00,8.95
10.00,1150.00,6.86,0.81,5.57,1222.50,8.00,8.47
10.00,1150.00,7.23,0.85,6.23,1270.00,8.00,8.52
10.00,1150.00,7.65,0.90,6.53,1332.50,8.00,8.45
10.00,1150.00,8.03,0.90,7.46,1390.00,8.00,8.92
10.00,1150.00,8.39,0.94,7.92,1427.50,8.00,8.90
