Windspeed (m/s), Pitch, Voltage (V), Current (A), Resistance (ohm), Power (W), RPM, Load Setting
5.00,1150.00,3.99,0.14,28.00,0.56,892.50,0.00
5.00,1150.00,3.90,0.14,27.86,0.55,915.00,0.00
5.00,1150.00,3.92,0.14,28.03,0.56,895.00,0.00
5.00,1150.00,3.93,0.14,27.09,0.58,900.00,0.00
5.00,1200.00,3.18,0.12,27.63,0.37,822.50,0.00
5.00,1200.00,3.27,0.12,28.16,0.38,775.00,0.00
5.00,1200.00,3.20,0.12,27.51,0.38,762.50,0.00
5.00,1200.00,3.24,0.12,27.91,0.37,837.50,0.00
5.00,1200.00,3.20,0.11,28.13,0.36,787.50,0.00
5.00,1200.00,3.20,0.11,28.44,0.37,790.00,0.00
5.00,1200.00,3.27,0.12,28.10,0.37,825.00,0.00
5.00,1200.00,3.19,0.11,28.03,0.37,760.00,0.00
5.00,1200.00,3.20,0.12,27.82,0.37,775.00,0.00
5.00,1200.00,3.20,0.11,28.11,0.36,765.00,0.00
5.00,1200.00,3.16,0.11,27.82,0.36,765.00,0.00
5.00,1200.00,3.15,0.12,27.10,0.37,752.50,0.00
5.00,1200.00,3.16,0.11,28.37,0.35,765.00,0.00
5.00,1200.00,3.17,0.12,27.27,0.37,757.50,0.00
5.00,1200.00,3.18,0.11,27.96,0.36,805.00,0.00
5.00,1200.00,3.18,0.11,27.97,0.36,755.00,0.00
5.00,1200.00,3.20,0.11,28.10,0.36,785.00,0.00
5.00,1200.00,3.15,0.11,27.68,0.36,740.00,0.00
5.00,1200.00,3.15,0.11,27.98,0.37,762.50,0.00
5.00,1250.00,1.59,0.05,30.98,0.09,562.50,0.00
5.00,1250.00,1.66,0.05,31.69,0.09,565.00,0.00
5.00,1250.00,1.63,0.05,31.90,0.09,560.00,0.00
5.00,1250.00,1.60,0.05,31.97,0.08,562.50,0.00
5.00,1250.00,1.53,0.06,27.27,0.08,580.00,0.00
5.00,1250.00,1.50,0.06,25.47,0.09,530.00,0.00
5.00,1250.00,1.48,0.06,25.76,0.09,587.50,0.00
5.00,1250.00,1.45,0.06,25.28,0.08,575.00,0.00
5.00,1250.00,1.46,0.05,26.57,0.08,580.00,0.00
5.00,1250.00,1.51,0.06,26.24,0.09,575.00,0.00
5.00,1250.00,1.50,0.06,26.58,0.09,590.00,0.00
5.00,1250.00,1.45,0.06,25.80,0.08,597.50,0.00
5.00,1250.00,1.49,0.06,25.83,0.09,587.50,0.00
5.00,1250.00,1.62,0.05,31.71,0.08,585.00,0.00
5.00,1250.00,1.56,0.05,29.76,0.09,582.50,0.00
5.00,1250.00,1.45,0.05,26.91,0.08,592.50,0.00
5.00,1250.00,1.48,0.05,28.21,0.08,572.50,0.00
5.00,1250.00,1.59,0.05,31.70,0.08,590.00,0.00
5.00,1250.00,1.56,0.05,31.95,0.08,577.50,0.00
5.00,1300.00,0.91,0.04,25.21,0.03,500.00,0.00
5.00,1300.00,0.96,0.04,26.48,0.04,442.50,0.00
5.00,1300.00,1.08,0.03,34.40,0.04,507.50,0.00
5.00,1300.00,1.09,0.03,36.21,0.04,482.50,0.00
5.00,1300.00,1.00,0.03,29.70,0.03,497.50,0.00
5.00,1300.00,0.93,0.03,28.62,0.03,507.50,0.00
5.00,1300.00,0.88,0.04,25.11,0.03,500.00,0.00
5.00,1300.00,0.91,0.04,25.93,0.04,505.00,0.00
5.00,1300.00,1.09,0.03,36.21,0.04,477.50,0.00
5.00,1300.00,0.89,0.04,25.39,0.03,497.50,0.00
5.00,1300.00,1.08,0.03,37.39,0.03,462.50,0.00
5.00,1300.00,0.99,0.04,28.39,0.03,525.00,0.00
5.00,1300.00,0.90,0.03,26.74,0.03,457.50,0.00
5.00,1300.00,1.04,0.03,36.09,0.03,530.00,0.00
5.00,1300.00,0.99,0.03,33.04,0.03,490.00,0.00
5.00,1300.00,0.94,0.04,25.93,0.04,552.50,0.00
5.00,1300.00,1.10,0.03,38.39,0.03,517.50,0.00
5.00,1300.00,0.92,0.04,26.32,0.04,492.50,0.00
5.00,1300.00,0.90,0.04,24.93,0.03,482.50,0.00
5.00,1350.00,0.38,0.01,25.58,0.01,387.50,0.00
5.00,1350.00,0.43,0.02,26.15,0.01,387.50,0.00
5.00,1350.00,0.49,0.01,43.44,0.00,405.00,0.00
5.00,1350.00,0.51,0.01,34.00,0.00,402.50,0.00
5.00,1350.00,0.46,0.02,28.54,0.01,382.50,0.00
5.00,1350.00,0.57,0.01,41.18,0.01,397.50,0.00
5.00,1350.00,0.52,0.01,41.30,0.00,395.00,0.00
5.00,1350.00,0.40,0.01,26.58,0.00,395.00,0.00
5.00,1350.00,0.41,0.01,27.25,0.00,392.50,0.00
5.00,1350.00,0.51,0.02,29.36,0.01,417.50,0.00
5.00,1350.00,0.54,0.01,47.78,0.00,387.50,0.00
5.00,1350.00,0.46,0.01,46.25,0.00,402.50,0.00
5.00,1350.00,0.50,0.02,30.92,0.00,382.50,0.00
5.00,1350.00,0.47,0.02,28.85,0.01,390.00,0.00
5.00,1350.00,0.52,0.02,32.08,0.01,417.50,0.00
5.00,1350.00,0.39,0.01,25.83,0.00,390.00,0.00
5.00,1350.00,0.42,0.02,23.79,0.01,387.50,0.00
5.00,1350.00,0.50,0.01,33.67,0.00,377.50,0.00
5.00,1350.00,0.54,0.01,35.75,0.00,367.50,0.00
5.00,1400.00,0.31,0.00,82.33,0.00,307.50,0.00
5.00,1400.00,0.20,0.01,27.33,0.00,317.50,0.00
5.00,1400.00,0.32,0.01,50.60,0.00,320.00,0.00
5.00,1400.00,0.24,0.00,47.25,0.00,350.00,0.00
5.00,1400.00,0.22,0.01,25.71,0.00,325.00,0.00
5.00,1400.00,0.22,0.01,35.20,0.00,320.00,0.00
5.00,1400.00,0.21,0.00,41.75,0.00,330.00,0.00
5.00,1400.00,0.29,0.01,39.17,0.00,352.50,0.00
5.00,1400.00,0.28,0.00,56.75,0.00,320.00,0.00
5.00,1400.00,0.25,0.00,49.00,0.00,335.00,0.00
5.00,1400.00,0.27,0.00,73.00,0.00,340.00,0.00
5.00,1400.00,0.17,0.00,44.00,0.00,340.00,0.00
5.00,1400.00,0.34,0.01,55.20,0.00,325.00,0.00
5.00,1400.00,0.31,0.01,50.40,0.00,320.00,0.00
5.00,1400.00,0.26,0.01,41.20,0.00,340.00,0.00
5.00,1400.00,0.20,0.01,27.33,0.00,320.00,0.00
5.00,1400.00,0.25,0.00,68.00,0.00,317.50,0.00
5.00,1400.00,0.23,0.00,61.33,0.00,325.00,0.00
5.00,1400.00,0.25,0.01,33.33,0.00,325.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,245.00,0.00
5.00,1450.00,0.00,-0.00,-0.00,0.00,250.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,225.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,210.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,235.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,260.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,210.00,0.00
5.00,1450.00,0.00,-0.00,-0.00,0.00,225.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,200.00,0.00
5.00,1450.00,0.00,-0.00,-0.00,0.00,245.00,0.00
5.00,1450.00,0.00,-0.00,-0.00,0.00,225.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,235.00,0.00
5.00,1450.00,0.00,-0.00,-0.00,0.00,210.00,0.00
5.00,1450.00,0.00,-0.00,-0.00,0.00,222.50,0.00
5.00,1450.00,0.00,-0.00,-0.00,0.00,230.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,270.00,0.00
5.00,1450.00,0.00,-0.00,-0.00,0.00,235.00,0.00
5.00,1450.00,0.00,-0.00,-0.00,0.00,230.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,240.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,187.50,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,187.50,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,202.50,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,162.50,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,162.50,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,177.50,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,205.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,212.50,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,180.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,217.50,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,180.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,202.50,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,170.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,212.50,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,192.50,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,202.50,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,182.50,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,200.00,0.00
